"CreditCardID","CardType","CardNumber","ExpMonth","ExpYear","ModifiedDate"
"18441","Distinguish","55553239157604","3","2006","3/6/2014 12:00:00 AM"
"18442","ColonialVoice","77778078104170","2","2008","12/23/2013 12:00:00 AM"
"18443","Distinguish","55554741672928","5","2005","10/21/2013 12:00:00 AM"
"18444","ColonialVoice","77779935070244","5","2008","3/23/2014 12:00:00 AM"
"18445","Distinguish","55558722725212","2","2007","10/20/2011 12:00:00 AM"
"18446","SuperiorCard","33336163729075","10","2007","9/8/2013 12:00:00 AM"
"18447","SuperiorCard","33339072510418","10","2005","12/28/2013 12:00:00 AM"
"18448","ColonialVoice","77777352755344","4","2006","2/20/2014 12:00:00 AM"
"18449","ColonialVoice","77776074863628","12","2008","8/4/2012 12:00:00 AM"
"18450","Distinguish","55552453301192","12","2007","8/26/2011 12:00:00 AM"
"18451","Distinguish","55557475994032","3","2005","11/13/2012 12:00:00 AM"
"18452","SuperiorCard","33333430896290","10","2006","9/15/2012 12:00:00 AM"
"18453","SuperiorCard","33337926993087","4","2007","9/30/2013 12:00:00 AM"
"18454","SuperiorCard","33339041742463","2","2007","10/23/2013 12:00:00 AM"
"18456","ColonialVoice","77776214405602","2","2008","2/4/2014 12:00:00 AM"
"18457","Distinguish","55556851705541","8","2006","10/12/2013 12:00:00 AM"
"18458","Vista","11118983739882","2","2005","9/2/2013 12:00:00 AM"
"18459","Distinguish","55553030785628","11","2006","12/30/2013 12:00:00 AM"
"18460","Distinguish","55553612948274","7","2008","7/31/2013 12:00:00 AM"
"18461","ColonialVoice","77773815708408","9","2005","5/5/2014 12:00:00 AM"
"18462","Distinguish","55558414086346","4","2008","3/26/2012 12:00:00 AM"
"18463","Vista","11113338222059","5","2007","7/6/2013 12:00:00 AM"
"18464","ColonialVoice","77771457167409","5","2007","6/4/2012 12:00:00 AM"
"18465","SuperiorCard","33332892765183","7","2007","6/10/2012 12:00:00 AM"
"18466","Vista","11112583782962","5","2007","3/9/2014 12:00:00 AM"
"18467","ColonialVoice","77777769687750","12","2007","10/19/2013 12:00:00 AM"
"18468","SuperiorCard","33338912681230","1","2008","1/19/2014 12:00:00 AM"
"18469","ColonialVoice","77779533324170","12","2006","5/2/2014 12:00:00 AM"
"18470","SuperiorCard","33338546581338","3","2006","1/22/2014 12:00:00 AM"
"18471","SuperiorCard","33333359901787","11","2005","7/14/2013 12:00:00 AM"
"18472","ColonialVoice","77777148767005","7","2006","8/28/2013 12:00:00 AM"
"18473","SuperiorCard","33334071612818","1","2005","12/27/2013 12:00:00 AM"
"18474","ColonialVoice","77777618803217","10","2007","4/14/2013 12:00:00 AM"
"18475","Distinguish","55552638413228","6","2008","10/22/2013 12:00:00 AM"
"18476","Vista","11114305708572","6","2006","11/27/2013 12:00:00 AM"
"18477","Vista","11111505237043","12","2007","4/20/2014 12:00:00 AM"
"18478","Distinguish","55557297158724","10","2007","1/17/2014 12:00:00 AM"
"18479","Distinguish","55558582269648","6","2007","1/22/2014 12:00:00 AM"
"18480","SuperiorCard","33337163083981","8","2006","7/1/2011 12:00:00 AM"
"18481","SuperiorCard","33335490776780","4","2008","1/26/2012 12:00:00 AM"
"18482","Vista","11117505344524","5","2008","10/6/2013 12:00:00 AM"
"18483","SuperiorCard","33339845662105","8","2005","11/6/2012 12:00:00 AM"
"18485","SuperiorCard","33333758647996","11","2007","1/19/2014 12:00:00 AM"
"18486","SuperiorCard","33334817028852","8","2006","4/6/2014 12:00:00 AM"
"18487","Vista","11115416609028","9","2007","1/17/2013 12:00:00 AM"
"18488","Distinguish","55557265909996","6","2007","9/28/2012 12:00:00 AM"
"18489","ColonialVoice","77775508872322","11","2007","5/9/2014 12:00:00 AM"
"18490","ColonialVoice","77777316003124","5","2006","4/25/2014 12:00:00 AM"
"18491","SuperiorCard","33339746031603","7","2008","9/5/2012 12:00:00 AM"
"18492","Distinguish","55554446229348","4","2008","5/22/2013 12:00:00 AM"
"18493","SuperiorCard","33337580526663","7","2006","6/30/2013 12:00:00 AM"
"18494","Vista","11118730662311","7","2006","8/15/2013 12:00:00 AM"
"18495","Vista","11111871926127","5","2007","7/31/2012 12:00:00 AM"
"18496","Distinguish","55551787161363","10","2006","8/1/2011 12:00:00 AM"
"18497","Distinguish","55553451818726","8","2008","10/29/2012 12:00:00 AM"
"18498","Vista","11112443611860","8","2005","9/5/2013 12:00:00 AM"
"18499","Vista","11114053163219","8","2007","12/8/2011 12:00:00 AM"
"18500","Distinguish","55555864574971","12","2005","2/15/2014 12:00:00 AM"
"18501","Vista","11112528855841","8","2006","11/25/2011 12:00:00 AM"
"18502","SuperiorCard","33334506790234","1","2008","8/31/2011 12:00:00 AM"
"18503","Vista","11116413893110","6","2008","11/25/2013 12:00:00 AM"
"18504","ColonialVoice","77774262926410","7","2008","7/14/2013 12:00:00 AM"
"18505","ColonialVoice","77776209187770","8","2006","6/9/2012 12:00:00 AM"
"18506","Vista","11117562481296","1","2006","3/5/2012 12:00:00 AM"
"18507","Vista","11111789742016","12","2007","4/11/2014 12:00:00 AM"
"18508","Distinguish","55551086298019","1","2008","12/9/2013 12:00:00 AM"
"18509","ColonialVoice","77774172156734","1","2006","9/3/2013 12:00:00 AM"
"18510","SuperiorCard","33331866357167","4","2005","1/13/2012 12:00:00 AM"
"18511","SuperiorCard","33338368106488","10","2006","10/17/2013 12:00:00 AM"
"18512","Distinguish","55551088764734","7","2007","4/11/2014 12:00:00 AM"
"18513","Vista","11117791847254","11","2006","2/16/2014 12:00:00 AM"
"18515","Distinguish","55556613531185","6","2008","4/29/2014 12:00:00 AM"
"18516","Vista","11114722890330","11","2006","5/16/2013 12:00:00 AM"
"18517","SuperiorCard","33334408290511","8","2008","6/28/2012 12:00:00 AM"
"18518","Distinguish","55553693313019","10","2007","9/6/2013 12:00:00 AM"
"18519","Distinguish","55557860254375","9","2006","10/6/2013 12:00:00 AM"
"18520","ColonialVoice","77779107705803","12","2006","3/9/2012 12:00:00 AM"
"18521","Distinguish","55558901034384","2","2007","10/16/2013 12:00:00 AM"
"18522","Distinguish","55557855426566","5","2005","2/29/2012 12:00:00 AM"
"18523","Distinguish","55552315659525","8","2008","7/28/2012 12:00:00 AM"
"18524","ColonialVoice","77777686854652","7","2008","5/7/2014 12:00:00 AM"
"18525","Vista","11117601945705","10","2005","12/29/2013 12:00:00 AM"
"18526","ColonialVoice","77779383978219","4","2006","5/9/2014 12:00:00 AM"
"18527","SuperiorCard","33335766701147","4","2007","3/1/2014 12:00:00 AM"
"18528","SuperiorCard","33333641651078","6","2006","11/26/2013 12:00:00 AM"
"18529","Distinguish","55553707460880","10","2005","11/3/2011 12:00:00 AM"
"18530","ColonialVoice","77779017250150","9","2006","5/29/2014 12:00:00 AM"
"18531","Distinguish","55556016675500","3","2006","4/26/2012 12:00:00 AM"
"18532","SuperiorCard","33334583507342","5","2006","5/13/2014 12:00:00 AM"
"18533","ColonialVoice","77774038264339","7","2006","10/14/2013 12:00:00 AM"
"18534","SuperiorCard","33334087028349","7","2008","2/21/2014 12:00:00 AM"
"18535","ColonialVoice","77773441217248","6","2007","7/22/2012 12:00:00 AM"
"18536","ColonialVoice","77778135941133","9","2007","7/15/2013 12:00:00 AM"
"18537","Vista","11116491855620","6","2008","4/25/2014 12:00:00 AM"
"18538","Vista","11112967226586","5","2008","5/21/2014 12:00:00 AM"
"18539","ColonialVoice","77772439326859","11","2007","4/2/2012 12:00:00 AM"
"18540","Distinguish","55552503226951","10","2007","8/23/2013 12:00:00 AM"
"18541","ColonialVoice","77774275853461","10","2006","12/12/2013 12:00:00 AM"
"18542","ColonialVoice","77775289982170","9","2005","4/8/2014 12:00:00 AM"
"18543","SuperiorCard","33337124419262","12","2008","10/7/2013 12:00:00 AM"
"18544","SuperiorCard","33332440345256","3","2008","8/16/2011 12:00:00 AM"
"18545","ColonialVoice","77771287794651","6","2007","3/17/2014 12:00:00 AM"
"18546","Vista","11119197982441","5","2005","4/22/2013 12:00:00 AM"
"18547","SuperiorCard","33334453306240","3","2007","9/2/2013 12:00:00 AM"
"18548","SuperiorCard","33332192547078","9","2006","3/29/2014 12:00:00 AM"
"18549","ColonialVoice","77773601153097","4","2008","5/10/2014 12:00:00 AM"
"18550","ColonialVoice","77779000066205","12","2006","8/25/2013 12:00:00 AM"
"18551","Distinguish","55553168262171","9","2008","6/20/2013 12:00:00 AM"
"18552","ColonialVoice","77771868050736","8","2006","5/3/2014 12:00:00 AM"
"18554","ColonialVoice","77773520824842","2","2005","5/8/2013 12:00:00 AM"
"18555","Vista","11118614544008","9","2005","5/2/2014 12:00:00 AM"
"18556","ColonialVoice","77777706867117","10","2007","10/4/2013 12:00:00 AM"
"18557","Distinguish","55551607731051","12","2005","1/31/2013 12:00:00 AM"
"18558","SuperiorCard","33336689724620","10","2008","11/14/2012 12:00:00 AM"
"18559","Distinguish","55556669653165","2","2008","3/23/2013 12:00:00 AM"
"18560","ColonialVoice","77779789601291","10","2006","2/11/2014 12:00:00 AM"
"18561","SuperiorCard","33333676360508","10","2005","5/20/2013 12:00:00 AM"
"18562","ColonialVoice","77773855318737","9","2005","2/8/2014 12:00:00 AM"
"18563","Distinguish","55554873497698","9","2006","1/5/2014 12:00:00 AM"
"18564","SuperiorCard","33338106985983","1","2006","11/28/2013 12:00:00 AM"
"18565","SuperiorCard","33331128313730","12","2006","4/14/2012 12:00:00 AM"
"18566","SuperiorCard","33332832026749","4","2007","10/26/2013 12:00:00 AM"
"18567","SuperiorCard","33336055948657","3","2007","4/3/2014 12:00:00 AM"
"18568","ColonialVoice","77774625883624","9","2006","5/19/2014 12:00:00 AM"
"18569","SuperiorCard","33338963889635","5","2008","7/19/2013 12:00:00 AM"
"18570","SuperiorCard","33334709876564","2","2005","7/31/2013 12:00:00 AM"
"18571","Vista","11112608183120","11","2007","3/17/2014 12:00:00 AM"
"18572","Distinguish","55553537281228","2","2005","10/9/2013 12:00:00 AM"
"18573","Vista","11116075134307","3","2008","10/26/2013 12:00:00 AM"
"18574","SuperiorCard","33332277914729","5","2008","4/3/2014 12:00:00 AM"
"18575","ColonialVoice","77778111220549","9","2008","7/21/2013 12:00:00 AM"
"18576","SuperiorCard","33332462929410","12","2008","7/7/2013 12:00:00 AM"
"18577","Vista","11117627156133","9","2007","7/28/2013 12:00:00 AM"
"18578","Vista","11111978301916","11","2007","11/2/2011 12:00:00 AM"
"18579","SuperiorCard","33337257087530","2","2007","7/7/2013 12:00:00 AM"
"18580","Distinguish","55557295063234","8","2006","1/3/2014 12:00:00 AM"
"18581","Vista","11116978869721","3","2005","9/6/2013 12:00:00 AM"
"18582","ColonialVoice","77775166111440","7","2007","8/27/2013 12:00:00 AM"
"18583","SuperiorCard","33339993915602","7","2006","9/7/2011 12:00:00 AM"
"18585","Vista","11116664697984","6","2008","8/2/2013 12:00:00 AM"
"18586","ColonialVoice","77777558660811","10","2005","7/4/2011 12:00:00 AM"
"18587","SuperiorCard","33337486465311","9","2007","3/10/2012 12:00:00 AM"
"18588","Distinguish","55552864096997","1","2008","8/5/2013 12:00:00 AM"
"18589","Vista","11116641228119","5","2006","12/14/2012 12:00:00 AM"
"18590","Distinguish","55558805440094","5","2005","6/11/2012 12:00:00 AM"
"18591","Vista","11112837715021","4","2005","7/31/2012 12:00:00 AM"
"18593","Distinguish","55553635965503","12","2005","4/19/2014 12:00:00 AM"
"18594","ColonialVoice","77773980080100","12","2008","7/1/2013 12:00:00 AM"
"18595","Distinguish","55554589255591","5","2006","3/23/2014 12:00:00 AM"
"18596","Distinguish","55551297979259","7","2006","8/1/2011 12:00:00 AM"
"18597","Distinguish","55559130664651","5","2008","8/14/2013 12:00:00 AM"
"18598","Vista","11117527160430","7","2007","3/19/2012 12:00:00 AM"
"18599","ColonialVoice","77778225882766","8","2008","11/3/2013 12:00:00 AM"
"18600","ColonialVoice","77777634383140","12","2008","5/10/2014 12:00:00 AM"
"18601","ColonialVoice","77773763959845","7","2005","11/26/2013 12:00:00 AM"
"18602","Vista","11113923852420","2","2005","7/22/2013 12:00:00 AM"
"18603","ColonialVoice","77772704187193","2","2007","1/16/2013 12:00:00 AM"
"18604","Vista","11114769010240","9","2007","3/14/2014 12:00:00 AM"
"18605","ColonialVoice","77778944782229","11","2007","3/30/2014 12:00:00 AM"
"18606","SuperiorCard","33332487835220","8","2007","9/4/2013 12:00:00 AM"
"18607","Vista","11111406595917","11","2005","3/24/2012 12:00:00 AM"
"18608","Distinguish","55555865617265","9","2008","8/26/2013 12:00:00 AM"
"18609","SuperiorCard","33337567622923","5","2008","4/19/2014 12:00:00 AM"
"18610","Vista","11113384136356","2","2007","11/11/2013 12:00:00 AM"
"18611","SuperiorCard","33332729247747","5","2008","7/3/2013 12:00:00 AM"
"18612","ColonialVoice","77776527875849","4","2006","3/23/2013 12:00:00 AM"
"18613","ColonialVoice","77778056992549","3","2008","10/18/2013 12:00:00 AM"
"18614","Vista","11118148313819","9","2005","8/5/2013 12:00:00 AM"
"18615","Vista","11115581940834","8","2006","3/31/2013 12:00:00 AM"
"18616","Vista","11115226686129","5","2007","2/13/2014 12:00:00 AM"
"18617","Vista","11114728571207","11","2006","9/12/2011 12:00:00 AM"
"18619","ColonialVoice","77775820738268","2","2005","6/30/2014 12:00:00 AM"
"18620","Distinguish","55551071556197","10","2007","11/27/2013 12:00:00 AM"
"18621","Vista","11119011012160","5","2005","11/22/2013 12:00:00 AM"
"18622","SuperiorCard","33332573701162","5","2008","10/6/2013 12:00:00 AM"
"18623","Distinguish","55553380600837","3","2006","5/1/2012 12:00:00 AM"
"18624","Vista","11112072915090","10","2007","6/7/2014 12:00:00 AM"
"18625","ColonialVoice","77772282125741","8","2008","4/28/2013 12:00:00 AM"
"18626","SuperiorCard","33334627939742","3","2005","9/26/2011 12:00:00 AM"
"18627","ColonialVoice","77778177690379","5","2008","9/27/2013 12:00:00 AM"
"18628","ColonialVoice","77779998474933","1","2008","1/18/2013 12:00:00 AM"
"18629","Distinguish","55556675383025","9","2005","3/12/2013 12:00:00 AM"
"18630","SuperiorCard","33339195727174","7","2005","5/5/2014 12:00:00 AM"
"18631","SuperiorCard","33333124079551","2","2006","10/27/2013 12:00:00 AM"
"18632","Vista","11114043587086","6","2006","1/16/2013 12:00:00 AM"
"18633","ColonialVoice","77775749464117","4","2007","8/17/2013 12:00:00 AM"
"18634","ColonialVoice","77773229992477","3","2008","5/31/2014 12:00:00 AM"
"18635","Vista","11119402267369","3","2008","5/13/2013 12:00:00 AM"
"18636","ColonialVoice","77772903051655","3","2008","8/11/2013 12:00:00 AM"
"18637","SuperiorCard","33334081105817","6","2006","2/1/2014 12:00:00 AM"
"18638","ColonialVoice","77773871208716","3","2005","7/10/2013 12:00:00 AM"
"18639","ColonialVoice","77778011059713","5","2008","5/4/2014 12:00:00 AM"
"18640","Distinguish","55556186101451","9","2008","6/26/2013 12:00:00 AM"
"18641","Distinguish","55559124278986","3","2005","6/22/2014 12:00:00 AM"
"18642","Distinguish","55552358909891","4","2005","7/18/2013 12:00:00 AM"
"18643","Distinguish","55556464595519","7","2005","3/15/2014 12:00:00 AM"
"18644","SuperiorCard","33337150424173","9","2005","4/21/2013 12:00:00 AM"
"18645","Distinguish","55555781553768","9","2007","9/24/2013 12:00:00 AM"
"18646","Distinguish","55556330440636","9","2006","7/20/2013 12:00:00 AM"
"18647","SuperiorCard","33339381867502","11","2005","10/4/2013 12:00:00 AM"
"18648","SuperiorCard","33332314128538","8","2005","9/1/2013 12:00:00 AM"
"18649","SuperiorCard","33336061929210","12","2005","6/8/2013 12:00:00 AM"
"18650","Vista","11118056053291","1","2007","1/15/2014 12:00:00 AM"
"18651","Distinguish","55559844560169","6","2008","4/22/2014 12:00:00 AM"
"18652","Vista","11112456049087","8","2005","6/4/2013 12:00:00 AM"
"18653","Vista","11112585958480","2","2008","12/7/2012 12:00:00 AM"
"18654","SuperiorCard","33334384006325","8","2005","4/12/2012 12:00:00 AM"
"18655","Distinguish","55557155879684","9","2008","9/25/2013 12:00:00 AM"
"18656","ColonialVoice","77771945357394","9","2008","5/30/2012 12:00:00 AM"
"18657","Vista","11112842903726","2","2008","9/26/2013 12:00:00 AM"
"18658","Vista","11118690614159","5","2007","11/19/2011 12:00:00 AM"
"18659","Vista","11115863100659","5","2007","6/14/2013 12:00:00 AM"
"18660","SuperiorCard","33337190739987","6","2008","7/31/2013 12:00:00 AM"
"18662","ColonialVoice","77771186495092","5","2007","2/27/2014 12:00:00 AM"
"18663","Distinguish","55554384726130","9","2007","1/19/2014 12:00:00 AM"
"18664","ColonialVoice","77778496457039","3","2007","3/30/2014 12:00:00 AM"
"18665","ColonialVoice","77777341904542","7","2008","4/4/2014 12:00:00 AM"
"18666","Distinguish","55552641542970","5","2007","5/7/2014 12:00:00 AM"
"18667","ColonialVoice","77771940825084","1","2007","8/5/2013 12:00:00 AM"
"18668","Vista","11116428190123","7","2008","1/1/2014 12:00:00 AM"
"18669","Vista","11112666257478","5","2007","10/29/2012 12:00:00 AM"
"18670","Vista","11114136112272","3","2005","6/23/2012 12:00:00 AM"
"18671","Distinguish","55552698204465","5","2005","11/12/2013 12:00:00 AM"
"18672","SuperiorCard","33335371204504","6","2006","12/16/2013 12:00:00 AM"
"18673","ColonialVoice","77774081488237","3","2007","5/17/2014 12:00:00 AM"
"18674","Vista","11113062458047","3","2007","12/25/2013 12:00:00 AM"
"18675","SuperiorCard","33333285683627","4","2005","6/30/2012 12:00:00 AM"
"18676","SuperiorCard","33331026350650","9","2007","7/1/2013 12:00:00 AM"
"18677","SuperiorCard","33331944930578","9","2006","10/24/2013 12:00:00 AM"
"18678","ColonialVoice","77778781290666","7","2007","9/23/2013 12:00:00 AM"
"18679","ColonialVoice","77778685199105","2","2006","12/18/2012 12:00:00 AM"
"18680","Distinguish","55557719945065","12","2006","1/29/2014 12:00:00 AM"
"18681","SuperiorCard","33332175847006","5","2008","4/15/2014 12:00:00 AM"
"18682","Vista","11111094835137","8","2007","8/11/2013 12:00:00 AM"
"18683","Distinguish","55555651328866","1","2005","7/18/2013 12:00:00 AM"
"18684","ColonialVoice","77779061870649","7","2008","11/8/2013 12:00:00 AM"
"18685","SuperiorCard","33336924889192","5","2006","3/10/2014 12:00:00 AM"
"18686","SuperiorCard","33336145916897","2","2006","4/6/2014 12:00:00 AM"
"18687","SuperiorCard","33338894872777","6","2007","10/29/2013 12:00:00 AM"
"18688","SuperiorCard","33337322239637","5","2007","6/15/2014 12:00:00 AM"
"18689","Vista","11111097500358","12","2006","1/22/2012 12:00:00 AM"
"18690","ColonialVoice","77772005723825","6","2005","8/4/2013 12:00:00 AM"
"18691","Vista","11114390404893","12","2007","7/10/2013 12:00:00 AM"
"18692","ColonialVoice","77778584807325","5","2006","8/7/2013 12:00:00 AM"
"18693","Vista","11119557749856","11","2006","6/24/2014 12:00:00 AM"
"18694","Vista","11111297612346","3","2007","10/24/2013 12:00:00 AM"
"18695","Vista","11114761349004","4","2008","3/27/2012 12:00:00 AM"
"18696","Distinguish","55557423283641","12","2006","3/31/2013 12:00:00 AM"
"18697","Vista","11116908797525","11","2006","7/29/2013 12:00:00 AM"
"18698","Vista","11116523883376","5","2005","7/18/2012 12:00:00 AM"
"18699","Distinguish","55558151648881","2","2005","7/29/2013 12:00:00 AM"
